176qxw.com,0,0,4
458gdy.com,0,0,3
1kshi.com,0,0,2
966ce.com,2,2,1
58swt.com,2,2,1
17tqd.com,0,0,4
360foodie.com,2,2,1
18inn.com,0,0,3
61gongguan.com,1,1,1
365djb.com,3,3,1
123tcg.com,10,10,1
0431csy.com,3,3,1
0796che.com,2,2,1
1yu8.com,0,0,3
0371safa.com,1,1,1
0312dh.com,1,1,1
0769ywwj.com,0,0,2
10086ync.com,1,1,1
0735jlr.com,4,4,1
0519lccy.net,0,0,3
0537qq.com,1,1,1
3c3p.com,1,1,3
0577rc.net,4,4,1
0459fk.com,0,0,2
05zhibo.com,0,0,4
0917best.com,0,0,2
0543young.com,1,1,1
08hq.com,0,0,2
021waibao.com,0,0,3
rebcca.com,1,1,1
023xqw.com,4,4,2
547huo.com,1,1,1
2006com.com,0,0,3
051230.net,0,0,4
aa49aa.com,1,1,1
12580qq.net,1,1,1
0431bqgx.com,3,3,1
0818lmm.com,29,10,1
0719wczx.com,0,0,2
0516phone.com,0,0,2
raizkids.com,2,2,1
0523yimao.com,0,0,3
0596caiwu.com,0,0,2
rautube.com,1,1,1
2015msm88.com,1,1,1
radiativenz.com,0,0,2
qinhuangdaoseo.com,0,0,3
abapost.com,1,1,1
quanwangton.com,1,1,1
quartzpen.com,127,10,1
qstbxn.com,238,10,1
quanminka.com,0,0,2
qthzyxyxhyds.com,13,10,1
pumpgd.com,0,0,2
120zhuanyuan.com,3,3,1
pzoidse.com,2,2,1
qhdma.com,6,6,1
qcdjyowf.com,1,1,1
pymeinv.com,0,0,2
qinguanhua.com,4,4,1
16br.com,1,1,3
2qnailspa.com,2,2,1
qzxdzz.com,0,0,2
020bw.com,0,0,4
psbc8.com,1,1,1
qmclncp.com,4,4,1
qddianbohuishou.com,1,1,2
quanjf.com,1,1,1
qualityappliancewaitepark.net,1,1,1
1197741201.com,8,8,1
qqhuagong.com,1,1,1
qingaiyisheng.com,3,3,1
posjidl.com,1,1,1
quorumos.com,1,1,1
quanxingboli.com,1,1,1
railwayndt.com,1,1,1
qysh029.com,2,2,1
qqnengyuan.com,1,1,1
qhfeiting.com,6,6,1
proshotsimaging.com,1,1,1
ps1993.com,0,0,3
rdxasset.com,0,0,2
qlacg.com,0,0,2
poioise.com,1,1,1
praiseprint.com,1,1,1
qdlshaizheng.com,1,1,1
protectionsecuritysystems.com,1,1,1
queenasalah.com,0,0,2
plofficial.com,1,1,1
pipe168.com,0,0,2
porncliptv.com,1,1,1
prathkal.com,1,1,1
qdgsh.com,0,0,2
projectofplanets.com,0,0,3
pingdulvshi.com,0,0,2
pinglifang.com,16,10,1
proceedtocheckout.net,2,2,1
pingxiangche.com,5,5,1
pieronenightspot.com,1,1,1
phonegap.net,2,2,1
piaopiaolongwang.com,0,0,3
qdmbaedu.com,0,0,3
primahybrid.com,1,1,1
piaoliangnvhai.com,0,0,2
pinnaclewebsolutions.net,1,1,1
